DATE,KOSPI지수,KOSDAQ지수
2010-09-24,"1,846.60",485.15
2010-09-27,"1,860.83",486.29
2010-09-28,"1,855.97",487.74
2010-09-29,"1,866.45",489.61
2010-09-30,"1,872.81",492.75
2010-10-01,"1,876.73",495.06
2010-10-04,"1,879.29",493.78
2010-10-05,"1,878.94",493.55
2010-10-06,"1,903.95",497.33
2010-10-07,"1,900.85",496.14
2010-10-08,"1,897.07",497.08
2010-10-11,"1,889.91",496.8
2010-10-12,"1,868.04",494.08
2010-10-13,"1,876.15",499.12
2010-10-14,"1,899.76",504.59
2010-10-15,"1,902.29",509.59
2010-10-18,"1,875.42",516.19
2010-10-19,"1,857.32",514.59
2010-10-20,"1,870.44",520.21
2010-10-21,"1,874.69",522.66
2010-10-22,"1,897.31",523.12
2010-10-25,"1,915.71",525.86
2010-10-26,"1,919.41",526.64
2010-10-27,"1,909.54",528.59
2010-10-28,"1,907.87",527.36
2010-10-29,"1,882.95",526.45
2010-11-01,"1,914.74",527.98
2010-11-02,"1,918.04",523.93
2010-11-03,"1,935.97",525.89
2010-11-04,"1,942.50",531.53
2010-11-05,"1,938.96",528.66
2010-11-08,"1,942.41",528.47
2010-11-09,"1,947.46",526.93
2010-11-10,"1,967.85",528.27
2010-11-11,"1,914.73",524.05
2010-11-12,"1,913.12",509.35
2010-11-15,"1,913.81",504.83
2010-11-16,"1,899.13",503.04
2010-11-17,"1,897.11",505.74
2010-11-18,"1,927.86",514.13
2010-11-19,"1,940.96",517.04
2010-11-22,"1,944.34",515.98
2010-11-23,"1,928.94",511.58
2010-11-24,"1,925.98",505.32
2010-11-25,"1,927.68",508.28
2010-11-26,"1,901.80",493.56
2010-11-29,"1,895.54",494.33
2010-11-30,"1,904.63",498.39
2010-12-01,"1,929.32",502.48
2010-12-02,"1,950.26",505.94
2010-12-03,"1,957.26",502.13
2010-12-06,"1,953.64",502.54
2010-12-07,"1,962.52",504.49
2010-12-08,"1,955.72",502.8
2010-12-09,"1,988.96",506.45
2010-12-10,"1,986.14",509.2
2010-12-13,"1,996.59",513.41
2010-12-14,"2,009.05",515
2010-12-15,"2,017.48",514.69
2010-12-16,"2,009.24",511.71
2010-12-17,"2,026.30",510.74
2010-12-20,"2,020.28",497.95
2010-12-21,"2,037.09",506.67
2010-12-22,"2,038.11",505.01
2010-12-23,"2,037.53",502.39
2010-12-24,"2,029.60",499.63
2010-12-27,"2,022.19",496.68
2010-12-28,"2,033.32",494.95
2010-12-29,"2,043.49",502.31
2010-12-30,"2,051.00",510.69
2010-12-31,"2,051.00",510.69
2011-01-03,"2,070.08",518.05
2011-01-04,"2,085.14",521.35
2011-01-05,"2,082.55",523.81
2011-01-06,"2,077.61",527.64
2011-01-07,"2,086.20",530.84
2011-01-10,"2,080.81",533.98
2011-01-11,"2,088.32",533.67
2011-01-12,"2,094.95",535.43
2011-01-13,"2,089.48",534.27
2011-01-14,"2,108.17",535.2
2011-01-17,"2,099.85",533.01
2011-01-18,"2,096.48",529.02
2011-01-19,"2,115.69",532.97
2011-01-20,"2,106.66",533.36
2011-01-21,"2,069.92",525.75
2011-01-24,"2,082.16",527.09
2011-01-25,"2,086.67",522.96
2011-01-26,"2,110.46",524.71
2011-01-27,"2,115.01",528.63
2011-01-28,"2,107.87",527.46
2011-01-31,"2,069.73",521.38
2011-02-01,"2,072.03",524.5
2011-02-02,"2,072.03",524.5
2011-02-03,"2,072.03",524.5
2011-02-04,"2,072.03",524.5
2011-02-07,"2,081.74",531.09
2011-02-08,"2,069.70",531.47
2011-02-09,"2,045.58",525.74
2011-02-10,"2,008.50",522.7
2011-02-11,"1,977.19",517.73
2011-02-14,"2,014.59",520.35
2011-02-15,"2,010.52",520.88
2011-02-16,"1,989.11",520.08
2011-02-17,"1,977.22",511.08
2011-02-18,"2,013.14",518.55
2011-02-21,"2,005.30",520.59
2011-02-22,"1,969.92",512.06
2011-02-23,"1,961.63",507.16
2011-02-24,"1,949.88",501.11
2011-02-25,"1,963.43",509.33
2011-02-28,"1,939.30",504.46
2011-03-01,"1,939.30",504.46
2011-03-02,"1,928.24",503.46
2011-03-03,"1,970.66",510.94
2011-03-04,"2,004.68",518.79
2011-03-07,"1,980.27",518.77
2011-03-08,"1,996.32",524.99
2011-03-09,"2,001.47",522.7
2011-03-10,"1,981.58",522.17
2011-03-11,"1,955.54",518.55
2011-03-14,"1,971.23",502.98
2011-03-15,"1,923.92",489.44
2011-03-16,"1,957.97",492.36
2011-03-17,"1,959.03",487.81
2011-03-18,"1,981.13",494.79
2011-03-21,"2,003.42",506.53
2011-03-22,"2,013.66",507.8
2011-03-23,"2,012.18",510.17
2011-03-24,"2,036.78",513.7
2011-03-25,"2,054.04",514.57
2011-03-28,"2,056.39",512.74
2011-03-29,"2,072.13",514.19
2011-03-30,"2,091.38",520.21
2011-03-31,"2,106.70",525.42
2011-04-01,"2,121.01",532.06
2011-04-04,"2,115.87",534.9
2011-04-05,"2,130.43",537.66
2011-04-06,"2,126.71",533.98
2011-04-07,"2,122.14",534.97
2011-04-08,"2,127.97",534.2
2011-04-11,"2,122.39",533.11
2011-04-12,"2,089.40",525.11
2011-04-13,"2,121.92",528.7
2011-04-14,"2,141.06",531.47
2011-04-15,"2,140.50",534.58
2011-04-18,"2,137.72",528.52
2011-04-19,"2,122.68",526.62
2011-04-20,"2,169.91",532.25
2011-04-21,"2,198.54",529.58
2011-04-22,"2,197.82",525.26
2011-04-25,"2,216.00",528.6
2011-04-26,"2,206.30",521.68
2011-04-27,"2,206.70",518.39
2011-04-28,"2,208.35",514.67
2011-04-29,"2,192.36",511
2011-05-02,"2,228.96",516.76
2011-05-03,"2,200.73",512.51
2011-05-04,"2,180.64",510.53
2011-05-05,"2,180.64",510.53
2011-05-06,"2,147.45",506.42
2011-05-09,"2,139.17",504.37
2011-05-10,"2,139.17",504.37
2011-05-11,"2,166.63",505.18
2011-05-12,"2,122.65",504.46
2011-05-13,"2,120.08",507.28
2011-05-16,"2,104.18",506.07
2011-05-17,"2,102.41",501.72
2011-05-18,"2,135.78",498.94
2011-05-19,"2,095.51",487.03
2011-05-20,"2,111.50",486.24
2011-05-23,"2,055.71",472.94
2011-05-24,"2,061.76",474.32
2011-05-25,"2,035.87",471.23
2011-05-26,"2,091.91",479.96
2011-05-27,"2,100.24",483.22
2011-05-30,"2,093.79",480.52
2011-05-31,"2,142.47",484.54
2011-06-01,"2,141.34",483.23
2011-06-02,"2,114.20",477.83
2011-06-03,"2,113.47",476.1
2011-06-06,"2,113.47",476.1
2011-06-07,"2,099.71",472.8
2011-06-08,"2,083.35",469.15
2011-06-09,"2,071.42",473.47
2011-06-10,"2,046.67",466.91
2011-06-13,"2,048.74",458.15
2011-06-14,"2,076.83",462.29
2011-06-15,"2,086.53",464.83
2011-06-16,"2,046.63",460.54
2011-06-17,"2,031.93",459.33
2011-06-20,"2,019.65",457.23
2011-06-21,"2,048.17",459.57
2011-06-22,"2,063.90",463.77
2011-06-23,"2,055.86",464.62
2011-06-24,"2,090.81",473.66
2011-06-27,"2,070.29",475.43
2011-06-28,"2,062.91",474.65
2011-06-29,"2,094.42",476.57
2011-06-30,"2,100.69",479.55
2011-07-01,"2,125.74",484.11
2011-07-04,"2,145.30",489.3
2011-07-05,"2,161.75",492.37
2011-07-06,"2,171.19",492.94
2011-07-07,"2,180.59",495.52
2011-07-08,"2,180.35",496.82
2011-07-11,"2,157.16",498.37
2011-07-12,"2,109.73",490.63
2011-07-13,"2,129.64",494.97
2011-07-14,"2,130.07",497.18
2011-07-15,"2,145.20",507
2011-07-18,"2,130.48",517.93
2011-07-19,"2,130.21",524.48
2011-07-20,"2,154.95",526.61
2011-07-21,"2,145.04",524.54
2011-07-22,"2,171.23",531.24
2011-07-25,"2,150.48",529.9
2011-07-26,"2,168.70",535.85
2011-07-27,"2,174.31",538.12
2011-07-28,"2,155.85",538.54
2011-07-29,"2,133.21",536.05
2011-08-01,"2,172.31",544.39
2011-08-02,"2,121.27",538.06
2011-08-03,"2,066.26",531.91
2011-08-04,"2,018.47",522.07
2011-08-05,"1,943.75",495.55
2011-08-08,"1,869.45",462.69
2011-08-09,"1,801.35",432.88
2011-08-10,"1,806.24",453.55
2011-08-11,"1,817.44",469.24
2011-08-12,"1,793.31",474.15
2011-08-15,"1,793.31",474.15
2011-08-16,"1,879.87",496.23
2011-08-17,"1,892.67",506.44
2011-08-18,"1,860.58",507.8
2011-08-19,"1,744.88",474.65
2011-08-22,"1,710.70",465.9
2011-08-23,"1,776.68",479.75
2011-08-24,"1,754.78",474.29
2011-08-25,"1,764.58",471.5
2011-08-26,"1,778.95",473.31
2011-08-29,"1,829.50",483.27
2011-08-30,"1,843.82",488.49
2011-08-31,"1,880.11",493.44
2011-09-01,"1,880.70",490.22
2011-09-02,"1,867.75",494.47
2011-09-05,"1,785.83",480.43
2011-09-06,"1,766.71",465.35
2011-09-07,"1,833.46",479.17
2011-09-08,"1,846.64",475.3
2011-09-09,"1,812.93",470.94
2011-09-12,"1,812.93",470.94
2011-09-13,"1,812.93",470.94
2011-09-14,"1,749.16",452.3
2011-09-15,"1,774.08",454.95
2011-09-16,"1,840.10",467.84
2011-09-19,"1,820.94",462.84
2011-09-20,"1,837.97",470.11
2011-09-21,"1,854.28",477.51
2011-09-22,"1,800.55",471.41
2011-09-23,"1,697.44",446.51
2011-09-26,"1,652.71",409.55
2011-09-27,"1,735.71",433.41
2011-09-28,"1,723.09",434.2
2011-09-29,"1,769.29",443.26
2011-09-30,"1,769.65",449.66
2011-10-03,"1,769.65",449.66
2011-10-04,"1,706.19",436.13
2011-10-05,"1,666.52",421.18
2011-10-06,"1,710.32",431.18
2011-10-07,"1,759.77",442.64
2011-10-10,"1,766.44",453.91
2011-10-11,"1,795.02",459.06
2011-10-12,"1,809.50",467.65
2011-10-13,"1,823.10",473.56
2011-10-14,"1,835.40",473.89
2011-10-17,"1,865.18",485.38
2011-10-18,"1,838.90",483.43
2011-10-19,"1,855.92",488.17
2011-10-20,"1,805.09",469.98
2011-10-21,"1,838.38",481.22
2011-10-24,"1,898.32",493.03
2011-10-25,"1,888.65",492.69
2011-10-26,"1,894.31",497.51
2011-10-27,"1,922.04",497.04
2011-10-28,"1,929.48",490.59
2011-10-31,"1,909.03",490.69
2011-11-01,"1,909.63",492.36
2011-11-02,"1,898.01",493.49
2011-11-03,"1,869.96",487.91
2011-11-04,"1,928.41",502.8
2011-11-07,"1,919.10",509.77
2011-11-08,"1,903.14",507.11
2011-11-09,"1,907.53",509.41
2011-11-10,"1,813.25",488.77
2011-11-11,"1,863.45",500.08
2011-11-14,"1,902.81",510.09
2011-11-15,"1,886.12",508.33
2011-11-16,"1,856.07",497.58
2011-11-17,"1,876.67",506.54
2011-11-18,"1,839.17",503.09
2011-11-21,"1,820.03",498.36
2011-11-22,"1,826.28",505.69
2011-11-23,"1,783.10",490.49
2011-11-24,"1,795.06",489.48
2011-11-25,"1,776.40",479.55
2011-11-28,"1,815.28",486.36
2011-11-29,"1,856.52",492.73
2011-11-30,"1,847.51",492.81
2011-12-01,"1,916.18",496.33
2011-12-02,"1,916.04",498.33
2011-12-05,"1,922.90",505.82
2011-12-06,"1,902.82",502.59
2011-12-07,"1,919.42",505.68
2011-12-08,"1,912.39",508.65
2011-12-09,"1,874.75",507.6
2011-12-12,"1,899.76",515.22
2011-12-13,"1,864.06",511.3
2011-12-14,"1,857.75",508.38
2011-12-15,"1,819.11",497.76
2011-12-16,"1,839.96",504.58
2011-12-19,"1,776.93",477.61
2011-12-20,"1,793.06",489.61
2011-12-21,"1,848.41",500.64
2011-12-22,"1,847.49",501.54
2011-12-23,"1,867.22",502.36
2011-12-26,"1,856.70",501.37
2011-12-27,"1,842.02",491.64
2011-12-28,"1,825.12",495.22
2011-12-29,"1,825.74",500.18
2011-12-30,"1,825.74",500.18
2012-01-02,"1,826.37",506.79
2012-01-03,"1,875.41",513.83
2012-01-04,"1,866.22",516.3
2012-01-05,"1,863.74",521.96
2012-01-06,"1,843.14",518.94
2012-01-09,"1,826.49",520.28
2012-01-10,"1,853.22",525.74
2012-01-11,"1,845.55",518.58
2012-01-12,"1,864.57",520.34
2012-01-13,"1,875.68",523.13
2012-01-16,"1,859.27",519.85
2012-01-17,"1,892.74",519.58
2012-01-18,"1,892.39",513.2
2012-01-19,"1,914.97",515.7
2012-01-20,"1,949.89",512.17
2012-01-23,"1,949.89",512.17
2012-01-24,"1,949.89",512.17
2012-01-25,"1,952.23",511.47
2012-01-26,"1,957.18",516.45
2012-01-27,"1,964.83",515.81
2012-01-30,"1,940.55",510.33
2012-01-31,"1,955.79",513.99
2012-02-01,"1,959.24",519.25
2012-02-02,"1,984.30",522.08
2012-02-03,"1,972.34",522.59
2012-02-06,"1,973.13",517.1
2012-02-07,"1,981.59",519.07
2012-02-08,"2,003.73",520.95
2012-02-09,"2,014.62",524.27
2012-02-10,"1,993.71",528.67
2012-02-13,"2,005.74",533.19
2012-02-14,"2,002.64",535.36
2012-02-15,"2,025.32",537.86
2012-02-16,"1,997.45",535.3
2012-02-17,"2,023.47",540.14
2012-02-20,"2,024.90",540.33
2012-02-21,"2,024.24",543.06
2012-02-22,"2,028.65",544.2
2012-02-23,"2,007.80",541.13
2012-02-24,"2,019.89",544.14
2012-02-27,"1,991.16",538.34
2012-02-28,"2,003.69",540.35
2012-02-29,"2,030.25",542.3
2012-03-01,"2,030.25",542.3
2012-03-02,"2,034.63",543.97
2012-03-05,"2,016.06",539.74
2012-03-06,"2,000.36",533.62
2012-03-07,"1,982.15",532.48
2012-03-08,"2,000.76",535.76
2012-03-09,"2,018.30",539.55
2012-03-12,"2,002.50",536.11
2012-03-13,"2,025.04",538.46
2012-03-14,"2,045.08",538.86
2012-03-15,"2,043.76",538.31
2012-03-16,"2,034.44",539.78
2012-03-19,"2,047.00",539.83
2012-03-20,"2,042.15",535.55
2012-03-21,"2,027.23",533.93
2012-03-22,"2,026.12",527.9
2012-03-23,"2,026.83",527.47
2012-03-26,"2,019.19",523.39
2012-03-27,"2,039.76",521.74
2012-03-28,"2,031.74",519.56
2012-03-29,"2,014.41",514.21
2012-03-30,"2,014.04",519.56
2012-04-02,"2,029.29",521.8
2012-04-03,"2,049.28",515.83
2012-04-04,"2,018.61",502.97
2012-04-05,"2,028.77",503.34
2012-04-06,"2,029.03",503.41
2012-04-09,"1,997.08",486.8
2012-04-10,"1,994.41",484.77
2012-04-11,"1,994.41",484.77
2012-04-12,"1,986.63",485.71
2012-04-13,"2,008.91",499.46
2012-04-16,"1,992.63",501.09
2012-04-17,"1,985.30",500.38
2012-04-18,"2,004.53",503.63
2012-04-19,"1,999.86",501.92
2012-04-20,"1,974.65",497.56
2012-04-23,"1,972.63",495.02
2012-04-24,"1,963.42",487.62
2012-04-25,"1,961.98",483.48
2012-04-26,"1,964.04",476.62
2012-04-27,"1,975.35",479.08
2012-04-30,"1,981.99",478.89
2012-05-01,"1,981.99",478.89
2012-05-02,"1,999.07",485.54
2012-05-03,"1,995.11",487.44
2012-05-04,"1,989.15",490.53
2012-05-07,"1,956.44",487.01
2012-05-08,"1,967.01",494.6
2012-05-09,"1,950.29",491.56
2012-05-10,"1,944.93",494.27
2012-05-11,"1,917.13",493.66
2012-05-14,"1,913.73",488.53
2012-05-15,"1,898.96",480.5
2012-05-16,"1,840.53",465.01
2012-05-17,"1,845.24",468.13
2012-05-18,"1,782.46",448.68
2012-05-21,"1,799.13",448.89
2012-05-22,"1,828.69",461.45
2012-05-23,"1,808.62",455.9
2012-05-24,"1,814.47",455.72
2012-05-25,"1,824.17",462.4
2012-05-28,"1,824.17",462.4
2012-05-29,"1,849.91",470.02
2012-05-30,"1,844.86",469.62
2012-05-31,"1,843.47",471.94
2012-06-01,"1,834.51",472.13
2012-06-04,"1,783.13",450.84
2012-06-05,"1,801.85",456.68
2012-06-06,"1,801.85",456.68
2012-06-07,"1,847.95",466.18
2012-06-08,"1,835.64",461.99
2012-06-11,"1,867.04",469.59
2012-06-12,"1,854.74",471.97
2012-06-13,"1,859.32",470.96
2012-06-14,"1,871.48",472.03
2012-06-15,"1,858.16",467.75
2012-06-18,"1,891.71",475.26
2012-06-19,"1,891.77",478.36
2012-06-20,"1,904.12",484.55
2012-06-21,"1,889.15",485.18
2012-06-22,"1,847.39",485.19
2012-06-25,"1,825.38",484.44
2012-06-26,"1,817.81",484.34
2012-06-27,"1,817.65",483.03
2012-06-28,"1,819.18",485.91
2012-06-29,"1,854.01",489.16
2012-07-02,"1,851.65",490.43
2012-07-03,"1,867.82",493.91
2012-07-04,"1,874.45",495.81
2012-07-05,"1,875.49",497.34
2012-07-06,"1,858.20",497.21
2012-07-09,"1,836.13",495.23
2012-07-10,"1,829.45",492.34
2012-07-11,"1,826.39",491.93
2012-07-12,"1,785.39",486.38
2012-07-13,"1,812.89",484.32
2012-07-16,"1,817.79",483.5
2012-07-17,"1,821.96",480.61
2012-07-18,"1,794.91",472.88
2012-07-19,"1,822.96",478.68
2012-07-20,"1,822.93",481.83
2012-07-23,"1,789.44",472.24
2012-07-24,"1,793.93",468.28
2012-07-25,"1,769.31",454.72
2012-07-26,"1,782.47",457.86
2012-07-27,"1,829.16",464.72
2012-07-30,"1,843.79",465.46
2012-07-31,"1,881.99",467.61
2012-08-01,"1,879.93",468.53
2012-08-02,"1,869.40",466.63
2012-08-03,"1,848.68",465.28
2012-08-06,"1,885.88",469.61
2012-08-07,"1,886.80",471.6
2012-08-08,"1,903.23",471.42
2012-08-09,"1,940.59",474.05
2012-08-10,"1,946.40",475.51
2012-08-13,"1,932.44",478.4
2012-08-14,"1,956.96",480.74
2012-08-15,"1,956.96",480.74
2012-08-16,"1,957.91",485.32
2012-08-17,"1,946.54",487.26
2012-08-20,"1,946.31",490.13
2012-08-21,"1,943.22",491.72
2012-08-22,"1,935.19",492.89
2012-08-23,"1,942.54",499.34
2012-08-24,"1,919.81",497.51
2012-08-27,"1,917.87",493.83
2012-08-28,"1,916.33",499.53
2012-08-29,"1,928.54",505.32
2012-08-30,"1,906.38",505.64
2012-08-31,"1,905.12",508.35
2012-09-03,"1,912.71",512.45
2012-09-04,"1,907.13",507.41
2012-09-05,"1,874.03",505.39
2012-09-06,"1,881.24",506.72
2012-09-07,"1,929.58",510.87
2012-09-10,"1,924.70",512.11
2012-09-11,"1,920.00",514.42
2012-09-12,"1,950.03",517.52
2012-09-13,"1,950.69",520.48
2012-09-14,"2,007.58",519.14
2012-09-17,"2,002.35",519
2012-09-18,"2,004.96",523.52
2012-09-19,"2,007.88",528.06
2012-09-20,"1,990.33",528.06
2012-09-21,"2,002.37",531.49
2012-09-24,"2,003.44",532.28
2012-09-25,"1,991.41",522.96
2012-09-26,"1,980.44",520.71
2012-09-27,"1,988.70",518.29
2012-09-28,"1,996.21",523.78
2012-10-01,"1,996.21",523.78
2012-10-02,"1,996.03",527.56
2012-10-03,"1,996.03",527.56
2012-10-04,"1,992.68",531.44
2012-10-05,"1,995.17",535.82
2012-10-08,"1,981.89",537.79
2012-10-09,"1,979.04",540.43
2012-10-10,"1,948.22",533.86
2012-10-11,"1,933.09",534.95
2012-10-12,"1,933.26",539.86
2012-10-15,"1,925.59",529.33
2012-10-16,"1,941.54",530.23
2012-10-17,"1,955.15",528.22
2012-10-18,"1,959.12",514.16
2012-10-19,"1,943.84",518.81
2012-10-22,"1,941.59",523
2012-10-23,"1,926.81",524.15
2012-10-24,"1,913.96",524.35
2012-10-25,"1,924.50",518.25
2012-10-26,"1,891.43",505.5
2012-10-29,"1,891.52",494.88
2012-10-30,"1,899.58",502.31
2012-10-31,"1,912.06",508.31
2012-11-01,"1,898.44",508.83
2012-11-02,"1,918.72",513.37
2012-11-05,"1,908.22",515.14
2012-11-06,"1,928.17",517.53
2012-11-07,"1,937.55",518.45
2012-11-08,"1,914.41",519.04
2012-11-09,"1,904.41",519.9
2012-11-12,"1,900.87",521.43
2012-11-13,"1,889.70",513.8
2012-11-14,"1,894.04",503.24
2012-11-15,"1,870.72",493.84
2012-11-16,"1,860.83",482.99
2012-11-19,"1,878.10",493.14
2012-11-20,"1,890.18",496.66
2012-11-21,"1,884.04",492.19
2012-11-22,"1,899.50",497.03
2012-11-23,"1,911.33",498.82
2012-11-26,"1,908.51",496.24
2012-11-27,"1,925.20",493.63
2012-11-28,"1,912.78",494.48
2012-11-29,"1,934.85",496.73
2012-11-30,"1,932.90",499.37
2012-12-03,"1,940.02",498.97
2012-12-04,"1,935.18",502.71
2012-12-05,"1,947.04",496.5
2012-12-06,"1,949.62",488.03
2012-12-07,"1,957.45",489.22
2012-12-10,"1,957.42",489.59
2012-12-11,"1,964.62",481.59
2012-12-12,"1,975.44",485.33
2012-12-13,"2,002.77",490.15
2012-12-14,"1,995.04",491.65
2012-12-17,"1,983.07",485.48
2012-12-18,"1,993.09",483.19
2012-12-19,"1,993.09",483.19
2012-12-20,"1,999.50",479.21
2012-12-21,"1,980.42",478.06
2012-12-24,"1,981.82",483.76
2012-12-25,"1,981.82",483.76
2012-12-26,"1,982.25",482.76
2012-12-27,"1,987.35",492.08
2012-12-28,"1,997.05",496.32
2012-12-31,"1,997.05",496.32
2013-01-01,"1,997.05",496.32
2013-01-02,"2,031.10",501.61
2013-01-03,"2,019.41",499.07
2013-01-04,"2,011.94",504.84
2013-01-07,"2,011.25",508.72
2013-01-08,"1,997.94",509.01
2013-01-09,"1,991.81",511.94
2013-01-10,"2,006.80",514.48
2013-01-11,"1,996.67",515.42
2013-01-14,"2,007.04",513.44
2013-01-15,"1,983.74",508.02
2013-01-16,"1,977.45",507.68
2013-01-17,"1,974.27",506.35
2013-01-18,"1,987.85",512.24
2013-01-21,"1,986.86",514.66
2013-01-22,"1,996.52",516.59
2013-01-23,"1,980.41",513.26
2013-01-24,"1,964.48",508.63
2013-01-25,"1,946.69",506.83
2013-01-28,"1,939.71",504.2
2013-01-29,"1,955.96",505.35
2013-01-30,"1,964.43",502.8
2013-01-31,"1,961.94",503.67
2013-02-01,"1,957.79",503.31
2013-02-04,"1,953.21",501.32
2013-02-05,"1,938.18",498.16
2013-02-06,"1,936.19",502.56
2013-02-07,"1,931.77",501.78
2013-02-08,"1,950.90",504.94
2013-02-11,"1,950.90",504.94
2013-02-12,"1,945.79",503.72
2013-02-13,"1,976.07",507.99
2013-02-14,"1,979.61",512.53
2013-02-15,"1,981.18",514.58
2013-02-18,"1,981.91",518.52
2013-02-19,"1,985.83",522.49
2013-02-20,"2,024.64",525.69
2013-02-21,"2,015.22",524.44
2013-02-22,"2,018.89",528.36
2013-02-25,"2,009.52",527.27
2013-02-26,"2,000.01",528.56
2013-02-27,"2,004.04",533.36
2013-02-28,"2,026.49",535.87
2013-03-01,"2,026.49",535.87
2013-03-04,"2,013.15",537.38
2013-03-05,"2,016.61",543.96
2013-03-06,"2,020.74",544.36
2013-03-07,"2,004.40",541.3
2013-03-08,"2,006.01",543.1
2013-03-11,"2,003.35",540.44
2013-03-12,"1,993.34",543.88
2013-03-13,"1,999.73",549.73
2013-03-14,"2,002.13",553.58
2013-03-15,"1,986.50",554.81
2013-03-18,"1,968.18",541.09
2013-03-19,"1,978.56",550.01
2013-03-20,"1,959.41",546.26
2013-03-21,"1,950.82",544.56
2013-03-22,"1,948.71",551.25
2013-03-25,"1,977.67",549.56
2013-03-26,"1,983.70",549.9
2013-03-27,"1,993.44",548.72
2013-03-28,"1,993.52",552.64
2013-03-29,"2,004.89",555.02
2013-04-01,"1,995.99",553.97
2013-04-02,"1,986.15",552.83
2013-04-03,"1,983.22",557.96
2013-04-04,"1,959.45",555.23
2013-04-05,"1,927.23",547.51
2013-04-08,"1,918.69",528.78
2013-04-09,"1,920.74",528.15
2013-04-10,"1,935.58",534.84
2013-04-11,"1,949.80",544.3
2013-04-12,"1,924.23",547.19
2013-04-15,"1,920.45",553.99
2013-04-16,"1,922.21",558.95
2013-04-17,"1,923.84",558.54
2013-04-18,"1,900.06",551.1
2013-04-19,"1,906.75",541.46
2013-04-22,"1,926.31",547.1
2013-04-23,"1,918.63",554.37
2013-04-24,"1,935.31",563.81
2013-04-25,"1,951.60",559.4
2013-04-26,"1,944.56",565.35
2013-04-29,"1,940.70",568.36
2013-04-30,"1,963.95",563.87
2013-05-01,"1,963.95",563.87
2013-05-02,"1,957.21",560.48
2013-05-03,"1,965.71",565.33
2013-05-06,"1,961.48",567.13
2013-05-07,"1,954.35",573.68
2013-05-08,"1,956.45",576.7
2013-05-09,"1,979.45",573.35
2013-05-10,"1,944.75",569.7
2013-05-13,"1,948.70",565.72
2013-05-14,"1,968.83",560.47
2013-05-15,"1,971.26",565.65
2013-05-16,"1,986.81",566.06
2013-05-17,"1,986.81",566.06
2013-05-20,"1,982.43",567.32
2013-05-21,"1,981.09",572.69
2013-05-22,"1,993.83",574.25
2013-05-23,"1,969.19",569.34
2013-05-24,"1,973.45",574.06
2013-05-27,"1,979.97",577.56
2013-05-28,"1,986.22",585.76
2013-05-29,"2,001.20",585.69
2013-05-30,"2,000.10",581.13
2013-05-31,"2,001.05",577.87
2013-06-03,"1,989.57",569.41
2013-06-04,"1,989.51",561.55
2013-06-05,"1,959.19",549.09
2013-06-06,"1,959.19",549.09
2013-06-07,"1,923.85",535.75
2013-06-10,"1,932.70",547
2013-06-11,"1,920.68",547.87
2013-06-12,"1,909.91",546.2
2013-06-13,"1,882.73",540.82
2013-06-14,"1,889.24",536.04
2013-06-17,"1,883.10",524.5
2013-06-18,"1,900.62",534.26
2013-06-19,"1,888.31",531.41
2013-06-20,"1,850.49",525.59
2013-06-21,"1,822.83",520.89
2013-06-24,"1,799.01",508.65
2013-06-25,"1,780.63",480.96
2013-06-26,"1,783.45",493.07
2013-06-27,"1,834.70",512.25
2013-06-28,"1,863.32",519.06
2013-07-01,"1,855.73",527.81
2013-07-02,"1,855.02",526.92
2013-07-03,"1,824.66",521.31
2013-07-04,"1,839.14",525.22
2013-07-05,"1,833.31",525.4
2013-07-08,"1,816.85",515.85
2013-07-09,"1,830.35",519.34
2013-07-10,"1,824.16",515.64
2013-07-11,"1,877.60",527.25
2013-07-12,"1,869.98",532.47
2013-07-15,"1,875.16",531.67
2013-07-16,"1,866.36",537.72
2013-07-17,"1,887.49",541.82
2013-07-18,"1,875.48",541.56
2013-07-19,"1,871.41",541.87
2013-07-22,"1,880.35",541.14
2013-07-23,"1,904.15",541.64
2013-07-24,"1,912.08",543.6
2013-07-25,"1,909.61",541.94
2013-07-26,"1,910.81",545.31
2013-07-29,"1,899.89",540.98
2013-07-30,"1,917.05",546.43
2013-07-31,"1,914.03",554.31
2013-08-01,"1,920.74",549.52
2013-08-02,"1,923.38",551.76
2013-08-05,"1,916.22",556.6
2013-08-06,"1,906.62",557.36
2013-08-07,"1,878.33",554.73
2013-08-08,"1,883.97",555.3
2013-08-09,"1,880.71",554.93
2013-08-12,"1,884.83",550.25
2013-08-13,"1,913.03",550.85
2013-08-14,"1,923.91",550.87
2013-08-15,"1,923.91",550.87
2013-08-16,"1,920.11",548.79
2013-08-19,"1,917.64",550.49
2013-08-20,"1,887.85",537.57
2013-08-21,"1,867.46",530.54
2013-08-22,"1,849.12",517.64
2013-08-23,"1,870.16",529.19
2013-08-26,"1,887.86",533.73
2013-08-27,"1,885.84",524.39
2013-08-28,"1,884.52",517.44
2013-08-29,"1,907.54",520.37
2013-08-30,"1,926.36",516.74
2013-09-02,"1,924.81",525.18
2013-09-03,"1,933.74",525.89
2013-09-04,"1,933.03",526.16
2013-09-05,"1,951.65",528.06
2013-09-06,"1,955.31",523.77
2013-09-09,"1,974.67",521.11
2013-09-10,"1,994.06",523.15
2013-09-11,"2,003.85",529.34
2013-09-12,"2,004.06",529.58
2013-09-13,"1,994.32",530.89
2013-09-16,"2,013.37",526.2
